index,true,pred_label,pred_prob,base_value,shap_sBytesAvg,shap_rBytesAvg,shap_rFinRate,shap_rSynRate,shap_sttl,shap_rttl,shap_rAckRate,shap_sAckDelayMax,shap_rAckDelayMax,shap_sPackets,shap_rPackets,shap_sWinTCP,shap_rWinTCP,shap_sPayloadAvg,shap_rPayloadAvg,shap_sInterPacketAvg,shap_rInterPacketAvg
2798,Normal,Normal,1.0,0.003848969837445667,0.17680975459289955,0.0010597143655577948,2.888544940404357e-06,0.0,0.0010011755730090402,0.004842638132510981,0.0,0.06805295143345966,-0.004674214175438385,0.292561471958133,0.06009927412594138,-0.004991832846732857,-6.814227880268927e-06,0.00020268469564941946,0.00020679288496216442,0.0009122634935736274,0.4000722816119707
2799,Normal,Normal,1.0,0.003848969837445667,-0.001442621616977097,0.06394749169742453,5.984273082152664e-06,0.0,0.0009514730974051907,0.22861070401542202,0.0,0.015102783716927182,0.2813043645245799,0.17179026207319953,0.030785293597380935,0.08150148947489384,7.070105450837477e-05,0.00139003526467283,0.0013184808468866484,-0.06628255339248747,0.18709714153563728
2800,Normal,Normal,1.0,0.003848969837445667,-0.0009695820832615688,0.06430445196197394,0.00034546475952551466,0.0,0.00375805147059573,0.2285678813901627,0.0,-0.016597282747903206,0.2730731005853977,0.22016452981733467,-0.0014130756587618035,0.08190584513426909,-2.8105657722158157e-06,0.0008571722617575467,0.0013060052105607256,-0.06679871578392652,0.20764999441060356
2801,Normal,Normal,1.0,0.003848969837445667,0.17680975459289955,0.0010597143655577948,2.888544940404357e-06,0.0,0.0010011755730090402,0.004842638132510981,0.0,0.06805295143345966,-0.004674214175438385,0.292561471958133,0.06009927412594138,-0.004991832846732857,-6.814227880268927e-06,0.00020268469564941946,0.00020679288496216442,0.0009122634935736274,0.4000722816119707
2802,Normal,Normal,1.0,0.003848969837445667,0.0023305608806186142,0.06544374063935961,1.1505727969974018e-05,0.0,0.000387859954316018,0.08045991122323755,0.0,0.14512810207141955,0.22503044721526888,0.1667896564365042,-0.004088093157466742,0.22058017302845087,0.00021831195187147122,0.0036468203645907875,0.011948233533057946,-0.0811335320775095,0.15939733237086684
2803,Normal,Normal,1.0,0.003848969837445667,0.17680975459289955,0.0010597143655577948,2.888544940404357e-06,0.0,0.0010011755730090402,0.004842638132510981,0.0,0.06805295143345966,-0.004674214175438385,0.292561471958133,0.06009927412594138,-0.004991832846732857,-6.814227880268927e-06,0.00020268469564941946,0.00020679288496216442,0.0009122634935736274,0.4000722816119707
2804,Normal,Normal,1.0,0.003848969837445667,0.05949716234136061,0.1285544091584307,3.252602699238396e-05,0.0,0.0011299029229104836,0.055861740172066986,0.0,-0.02841778805937872,-0.0036606260627547182,0.21940497751729962,-0.001982840996399867,0.2876760903264686,-3.6480600497595926e-05,0.0027277623794329338,0.012027914526015319,0.23252527885635096,0.030811001654258
2805,Normal,Normal,1.0,0.003848969837445667,0.05949716234136061,0.1285544091584307,3.252602699238396e-05,0.0,0.0011299029229104836,0.05559239233478488,0.0,-0.028491114567094352,-0.003363190328346189,0.21924941283464594,-0.0016188085562853745,0.2876760903264686,8.776383344834173e-06,0.0027277623794329338,0.01202661597730534,0.23195405883423245,0.031175034094372455
2806,replay,replay,1.0,0.059915304009016755,0.0028063675130022975,0.07828924972042248,-0.00041864883002386657,0.0,-0.0005636963139871893,-0.018179199304071005,0.0,0.031243756461040904,0.033692520602147454,0.27916708599454504,0.10873943547467371,0.008764345788718186,0.0005905442603643561,0.000133121701873166,-0.0015135837261777295,0.23614503980065243,0.18118835684781898
2807,replay,replay,1.0,0.059915304009016755,0.0028275263600309386,-0.0014360292948777098,-0.00041864883002386657,0.0,-0.003775657833347131,-0.01622336074456976,0.0,0.024717289877769517,0.04872578289650913,0.331406922902504,0.13286337032855955,0.021105378627438033,0.00010220889063846505,0.00013347550498473435,-0.0018088126570656666,0.28643392830781217,0.11543132165463692
2808,Normal,Normal,1.0,0.003848969837445667,0.014156184945112291,0.12807754740736108,0.005886735295735258,0.0,0.001437748683565475,0.057363454162708515,0.0,-0.04122218222006987,-0.003616197740713984,0.2763884974059273,0.04477962719805606,0.1027209651738429,0.004177705908606186,0.0011439664938783902,0.01496113923521476,0.1788024550679054,0.21109338314542586
2809,Normal,Normal,1.0,0.003848969837445667,-0.0013686844253643963,0.06460776236438136,5.984273082152664e-06,0.0,0.00375805147059573,0.22848689186065194,0.0,0.016341485207974182,0.27314052316503257,0.1734479460102027,0.03270089875399198,0.08143009964653028,7.070105450837476e-05,0.001382597747882108,0.0012891733318619086,-0.06591815346806787,0.18677575316929285
2810,Normal,Normal,1.0,0.003848969837445667,0.005970101135984595,0.12725976267769903,0.005886735295735258,0.0,0.001437748683565475,0.05335247894719076,0.0,-0.04609872635835108,-0.0007789945889644652,0.2734400159284899,0.03533021721576485,0.10197005997824633,0.0041775447626696705,0.0009054299978213473,0.014621546864244295,0.18177673790942303,0.23690037171303702
2811,Normal,Normal,1.0,0.003848969837445667,0.17680975459289955,0.0010597143655577948,2.888544940404357e-06,0.0,0.0010011755730090402,0.004876424269062824,0.0,0.06805295143345966,-0.004655327542357787,0.292163017118908,0.059700819286716424,-0.004991832846732857,-6.814227880268927e-06,0.00020268469564941946,0.00020679288496216442,0.0014243627627594801,0.4003044192516023
2812,replay,mitm,1.0,0.05467503361194942,-0.01973772497905586,-0.001502095258469211,0.0020998022170835105,0.0,-8.30723399767067e-06,-0.013604325932412318,0.0,0.1819054172833756,-0.0003009624337801741,0.1991213648616593,0.17760907002805354,0.08259333179954137,-0.0005630041797805626,9.756210526933935e-05,0.016206951789819884,-0.04809741360585138,0.3695052999266161
2813,Normal,Normal,1.0,0.003848969837445667,0.17680975459289955,0.0010597143655577948,2.888544940404357e-06,0.0,0.0010011755730090402,0.004842638132510981,0.0,0.06805295143345966,-0.004674214175438385,0.292561471958133,0.06009927412594138,-0.004991832846732857,-6.814227880268927e-06,0.00020268469564941946,0.00020679288496216442,0.0009122634935736274,0.4000722816119707
2814,Normal,Normal,1.0,0.003848969837445667,-0.0014160929811166518,0.06377669231936314,5.984273082152664e-06,0.0,0.00375805147059573,0.22899352701110492,0.0,0.017499844325097425,0.27500174462387644,0.1724125492288077,0.03213521172080036,0.08152918014357129,3.5743753317042234e-07,0.0013904436748707763,0.0013358598601570426,-0.06581836003713284,0.18554603709194536
2815,Normal,Normal,1.0,0.003848969837445667,0.0006670990760629656,0.12786438305732545,0.001233307834726657,0.0,0.0020524076378135732,0.06322710539145769,0.0,-0.010597879261059302,-0.0005113687609813066,0.2765433757234846,-0.007455411284052922,0.12028886654959603,0.0011310607373088844,0.0007997171902297079,0.002255673396417256,0.27611952611961615,0.14253316675460986
2816,Normal,Normal,1.0,0.003848969837445667,0.0006670990760629656,0.12786465810068537,0.001233307834726657,0.0,0.0020524076378135732,0.06323638116473623,0.0,-0.010557759652554502,-0.0005021172037249085,0.2765285836489455,-0.007470203358592012,0.12028886654959603,0.0011162686627697934,0.0007999922335896418,0.0022561947555338733,0.27611870098953634,0.1425186497234307
2817,Normal,Normal,1.0,0.003848969837445667,0.001094893785817785,0.4608529072601648,3.2526026992383975e-05,0.0,0.0004186371448871461,0.003473926814816359,0.0,-0.009642803651851429,-0.000115478182221523,0.025926636876303845,-0.004364316440123871,0.46266942794340893,9.519937921722584e-06,0.000897057064271216,0.0003790083485499042,0.030894838207811953,0.023624249025806437
2818,Normal,Normal,1.0,0.003848969837445667,0.17680975459289955,0.0010597143655577948,2.888544940404357e-06,0.0,0.0010011755730090402,0.004842638132510981,0.0,0.06805295143345966,-0.004674214175438385,0.292561471958133,0.06009927412594138,-0.004991832846732857,-6.814227880268927e-06,0.00020268469564941946,0.00020679288496216442,0.0009122634935736274,0.4000722816119707
2819,Normal,Normal,1.0,0.003848969837445667,0.17680975459289955,0.0010597143655577948,2.888544940404357e-06,0.0,0.0010011755730090402,0.004842638132510981,0.0,0.06805295143345966,-0.004674214175438385,0.292561471958133,0.06009927412594138,-0.004991832846732857,-6.814227880268927e-06,0.00020268469564941946,0.00020679288496216442,0.0009122634935736274,0.4000722816119707
2820,Normal,Normal,1.0,0.003848969837445667,-0.001429414965187201,0.06460776236438136,5.984273082152664e-06,0.0,0.00375805147059573,0.22899352701110492,0.0,0.016913435665239663,0.27499294880879066,0.1725438676743463,0.03171286438971765,0.08143028087977412,7.070105450837477e-05,0.0013908820382550532,0.0013124289875152283,-0.06594000829458659,0.18578771880501854
2821,Normal,Normal,1.0,0.003848969837445667,0.01412655126757434,0.06376281490858145,0.005886735295735258,0.0,0.001437748683565475,0.05949897529715189,0.0,-0.07796137018839792,-0.003966906896574674,0.2508609064828056,0.013615594891556228,0.23134301109585367,1.986733529220667e-06,0.001136456924457622,0.012485540177383627,0.11583859343252872,0.3080843920568052
2822,Normal,Normal,1.0,0.003848969837445667,0.17680975459289955,0.0010597143655577948,2.888544940404357e-06,0.0,0.0010011755730090402,0.004842638132510981,0.0,0.06805295143345966,-0.004674214175438385,0.292561471958133,0.06009927412594138,-0.004991832846732857,-6.814227880268927e-06,0.00020268469564941946,0.00020679288496216442,0.0009122634935736274,0.4000722816119707
2823,Normal,Normal,1.0,0.003848969837445667,0.17680975459289955,0.0010597143655577948,2.888544940404357e-06,0.0,0.0010011755730090402,0.004842638132510981,0.0,0.06805295143345966,-0.004674214175438385,0.292561471958133,0.06009927412594138,-0.004991832846732857,-6.814227880268927e-06,0.00020268469564941946,0.00020679288496216442,0.0009122634935736274,0.4000722816119707
2824,Normal,Normal,1.0,0.003848969837445667,-0.001429414965187201,0.06460776236438136,5.984273082152664e-06,0.0,0.00375805147059573,0.22899352701110492,0.0,0.016913435665239663,0.27499294880879066,0.1725438676743463,0.03171286438971765,0.08143028087977412,7.070105450837477e-05,0.0013908820382550532,0.0013124289875152283,-0.06594000829458659,0.18578771880501854
2825,Normal,Normal,1.0,0.003848969837445667,0.014156184945112291,0.12807754740736108,0.005886735295735258,0.0,0.001437748683565475,0.057363454162708515,0.0,-0.041222182220069896,-0.003616197740713984,0.2763884974059273,0.04477962719805606,0.1027209651738429,0.004177705908606185,0.0011439664938783902,0.01496113923521476,0.1788024550679054,0.21109338314542592
2826,Normal,Normal,1.0,0.003848969837445667,0.014156184945112291,0.12807754740736108,0.005886735295735258,0.0,0.001437748683565475,0.057363454162708515,0.0,-0.041222182220069896,-0.003616197740713984,0.2763884974059273,0.04477962719805606,0.1027209651738429,0.004177705908606185,0.0011439664938783902,0.01496113923521476,0.1788024550679054,0.21109338314542592
2827,Normal,Normal,1.0,0.003848969837445667,0.014156184945112291,0.12807754740736108,0.005886735295735258,0.0,0.001437748683565475,0.057363454162708515,0.0,-0.041222182220069896,-0.003616197740713984,0.2763884974059273,0.04477962719805606,0.1027209651738429,0.004177705908606185,0.0011439664938783902,0.01496113923521476,0.1788024550679054,0.21109338314542592
2828,Normal,Normal,1.0,0.003848969837445667,0.17680975459289955,0.0010597143655577948,2.888544940404357e-06,0.0,0.0010011755730090402,0.004842638132510981,0.0,0.06805295143345966,-0.004674214175438385,0.292561471958133,0.06009927412594138,-0.004991832846732857,-6.814227880268927e-06,0.00020268469564941946,0.00020679288496216442,0.0009122634935736274,0.4000722816119707
2829,Normal,Normal,1.0,0.003848969837445667,0.17680975459289955,0.0010597143655577948,2.888544940404357e-06,0.0,0.0010011755730090402,0.004842638132510981,0.0,0.06805295143345966,-0.004674214175438385,0.292561471958133,0.06009927412594138,-0.004991832846732857,-6.814227880268927e-06,0.00020268469564941946,0.00020679288496216442,0.0009122634935736274,0.4000722816119707
2830,Normal,Normal,1.0,0.003848969837445667,0.17680975459289955,0.0010597143655577948,2.888544940404357e-06,0.0,0.0010011755730090402,0.004876424269062824,0.0,0.06805295143345966,-0.004655327542357787,0.292163017118908,0.059700819286716424,-0.004991832846732857,-6.814227880268927e-06,0.00020268469564941946,0.00020679288496216442,0.0014243627627594801,0.4003044192516023
2831,Normal,Normal,1.0,0.003848969837445667,0.05955457781883794,0.06498408576558348,3.252602699238396e-05,0.0,0.0011299029229104836,0.056045393356605015,0.0,-0.02639922022389118,-0.0036606260627547182,0.220084447997192,-0.004343366968339204,0.225281018056974,-2.876677377222929e-05,0.0027277623794329372,0.012080293774228536,0.16617729082183477,0.22248571127072148
2832,Normal,Normal,1.0,0.003848969837445667,0.17680975459289955,0.0010597143655577948,2.888544940404357e-06,0.0,0.0010011755730090402,0.004842638132510981,0.0,0.06805295143345966,-0.004674214175438385,0.292561471958133,0.06009927412594138,-0.004991832846732857,-6.814227880268927e-06,0.00020268469564941946,0.00020679288496216442,0.0009122634935736274,0.4000722816119707
2833,Normal,Normal,1.0,0.003848969837445667,0.0043352340007393195,0.12801976974465298,1.2673105061692838e-05,0.0,0.0012881329198302523,0.06277876661960487,0.0,-0.0074747870102396755,-0.002979547218756262,0.3627708995477247,0.009765157233437235,0.1474006086141526,-1.1346243243884168e-05,0.001056205768672113,0.0014921258841248707,0.25866676016322276,0.029030377033571822
2834,Normal,Normal,1.0,0.003848969837445667,0.01234601686810969,0.06429433470783817,0.001233307834726657,0.0,0.0020524076378135732,0.06408952360509365,0.0,-0.015308429795049141,-0.0018692243144583518,0.2724288119604429,0.002119400390608614,0.06971196557886714,0.0005304357470455399,0.0007999922335896447,0.0019507795843109038,0.2110508747994601,0.3107208333241563
2835,Normal,Normal,1.0,0.003848969837445667,0.04965712718226867,0.12725976267769903,0.005886735295735258,0.0,0.001437748683565475,0.05335247894719076,0.0,-0.06272157549388276,-0.0007789945889644652,0.2603356567181204,0.024763665364650977,0.14565708602453037,0.0025638966086226826,0.0009054299978213473,0.013645045177622201,0.18177673790942303,0.1924102296581529
2836,mitm,mitm,1.0,0.05467503361194942,0.029387152465050498,-0.0813833024330562,3.3399188028946014e-05,0.0,1.2636869204556686e-05,0.012689168203084591,0.0,0.03365133785997844,0.00019383247604983926,0.2686440471602912,0.22303687007302012,0.003742929516216848,0.0015193063895492481,-0.011566864935800473,0.0013551427094770825,0.1375776159247384,0.32643169492223845
2837,Normal,Normal,1.0,0.003848969837445667,0.17680975459289955,0.0010597143655577948,2.888544940404357e-06,0.0,0.0010011755730090402,0.004842638132510981,0.0,0.06805295143345966,-0.004674214175438385,0.292561471958133,0.06009927412594138,-0.004991832846732857,-6.814227880268927e-06,0.00020268469564941946,0.00020679288496216442,0.0009122634935736274,0.4000722816119707
2838,Normal,Normal,1.0,0.003848969837445667,-0.0009395574980984709,0.06430445196197394,0.00034546475952551466,0.0,0.00375805147059573,0.2285678813901627,0.0,-0.016489064569683038,0.2730731005853977,0.220189278117712,-0.0014689188093166706,0.08185000198371423,2.110812682530257e-08,0.0008571722617575467,0.0013077119245657029,-0.06679871578392652,0.2075941512600487
2839,Normal,Normal,1.0,0.003848969837445667,-0.001710394287970734,0.06460776236438136,5.984273082152664e-06,0.0,0.0016264008877755237,0.22898895742111006,0.0,0.014684388528162238,0.27908144750580216,0.17193111785401496,0.03259867346562382,0.08135978524901653,7.66474474347e-05,0.0013859509943320966,0.0013121882712005591,-0.06593706869138127,0.18613918887997188
2840,Normal,Normal,1.0,0.003848969837445667,0.05477138428544496,0.1281638049349668,3.252602699238396e-05,0.0,0.000387859954316018,0.08353453000789392,0.0,-0.011418392259380952,0.04127809586204024,0.21977132790340106,-0.001618588267614304,0.30303374766260077,8.837105428997923e-06,0.0027438477039627776,0.013129736133511625,0.10591435613991924,0.05641795696907231
2841,Normal,Normal,1.0,0.003848969837445667,-0.001441714393898514,0.06435340141736029,5.984273082152664e-06,0.0,0.00375805147059573,0.22899352701110492,0.0,0.016955479873364678,0.27496886176889557,0.17253671839706658,0.031754908597842656,0.08158747283002073,-2.4742363658706957e-06,0.0013816280712100723,0.0013253375424913609,-0.06585984442143596,0.18583369196122154
2842,Normal,Normal,1.0,0.003848969837445667,0.17680975459289955,0.0010597143655577948,2.888544940404357e-06,0.0,0.0010011755730090402,0.004842638132510981,0.0,0.06805295143345966,-0.004674214175438385,0.292561471958133,0.06009927412594138,-0.004991832846732857,-6.814227880268927e-06,0.00020268469564941946,0.00020679288496216442,0.0009122634935736274,0.4000722816119707
2843,Normal,Normal,1.0,0.003848969837445667,-0.00012995184231502643,0.0638701101946458,5.984273082152664e-06,0.0,0.00375805147059573,0.22848689186065194,0.0,-0.016749639395730754,0.2730731005853977,0.22000594923276404,-0.0005542871784879935,0.08152786737243964,2.110812682530257e-08,0.000856581597086592,0.001291655906112684,-0.06591095845109213,0.20661965342927874
2844,Normal,Normal,1.0,0.003848969837445667,0.17680977705190667,0.0010597143655577948,2.888544940404357e-06,0.0,0.0010011755730090402,0.004839295917013482,0.0,0.06805295502577002,-0.004614279867156644,0.2928496630757172,0.05934891025384551,-0.004991832846732857,-6.814227880268927e-06,0.00020268469564941946,0.00020679288496216442,0.0020681819760793945,0.39932191773987485
2845,Normal,Normal,1.0,0.003848969837445667,-0.0013686844253643963,0.06460776236438136,5.984273082152664e-06,0.0,0.00375805147059573,0.22848689186065194,0.0,0.016341485207974182,0.27314052316503257,0.1734479460102027,0.03270089875399198,0.08143009964653028,7.070105450837476e-05,0.001382597747882108,0.0012891733318619086,-0.06591815346806787,0.18677575316929285
2846,Normal,Normal,1.0,0.003848969837445667,0.014156184945112291,0.128077822450721,0.005886735295735258,0.0,0.001437748683565475,0.05763280199999062,0.0,-0.0803225079419522,-0.003913633475122513,0.24500864120819033,0.01859526163709913,0.2942525186953957,-3.7407702279401715e-05,0.001144241537238324,0.012428611750362363,0.17937284995994407,0.12243116111855513
2847,port-scan,port-scan,1.0,0.07267504467762927,0.14521147970960194,0.12105203878008683,0.0,0.0,0.0,0.00013296311130359058,0.0,0.00031544465053688896,0.0,0.21544830131580245,-0.0003535701915275051,0.0,0.0,0.27944513579690894,1.4154296877148982e-05,-0.0005473479127033493,0.1666063557655295
2848,Normal,Normal,1.0,0.003848969837445667,0.17680975459289955,0.0010597143655577948,2.888544940404357e-06,0.0,0.0010011755730090402,0.004842638132510981,0.0,0.06805295143345966,-0.004674214175438385,0.292561471958133,0.06009927412594138,-0.004991832846732857,-6.814227880268927e-06,0.00020268469564941946,0.00020679288496216442,0.0009122634935736274,0.4000722816119707
2849,Normal,Normal,1.0,0.003848969837445667,0.17680975459289955,0.0010597143655577948,2.888544940404357e-06,0.0,0.0010011755730090402,0.004842638132510981,0.0,0.06805295143345966,-0.004674214175438385,0.292561471958133,0.06009927412594138,-0.004991832846732857,-6.814227880268927e-06,0.00020268469564941946,0.00020679288496216442,0.0009122634935736274,0.4000722816119707
2850,Normal,Normal,1.0,0.003848969837445667,0.004243538381659303,0.06444944635180577,1.2673105061692838e-05,0.0,0.0012881329198302523,0.06449990911026307,0.0,-0.0005678270102711974,-0.004352377999010187,0.36279758951742286,0.005277711495169963,0.08426873461430158,-0.0008823104080268514,0.0010562057686721161,0.0016020777456171266,0.19359893397314643,0.21885859259691354
2851,Normal,Normal,1.0,0.003848969837445667,0.17663680861944794,0.0010597143655577948,1.9861707714895115e-06,0.0,0.0010011755730090402,0.0047163276342767875,0.0,0.06920481430762179,-0.004698030282072174,0.29238345803174537,0.06057802216792544,-0.0038399731954606824,-6.814227880268927e-06,0.00020268469564941946,0.0001753816273020753,0.00037734932975580667,0.3983581253449063
2852,Normal,Normal,1.0,0.003848969837445667,0.17680975459289955,0.0010597143655577948,2.888544940404357e-06,0.0,0.0010011755730090402,0.004842638132510981,0.0,0.06805295143345966,-0.004674214175438385,0.292561471958133,0.06009927412594138,-0.004991832846732857,-6.814227880268927e-06,0.00020268469564941946,0.00020679288496216442,0.0009122634935736274,0.4000722816119707
2853,Normal,Normal,1.0,0.003848969837445667,0.17680975459289955,0.0010597143655577948,2.888544940404357e-06,0.0,0.0010011755730090402,0.004842638132510981,0.0,0.06805295143345966,-0.004674214175438385,0.292561471958133,0.06009927412594138,-0.004991832846732857,-6.814227880268927e-06,0.00020268469564941946,0.00020679288496216442,0.0009122634935736274,0.4000722816119707
2854,Normal,Normal,1.0,0.003848969837445667,0.17680975459289955,0.0010597143655577948,2.888544940404357e-06,0.0,0.0010011755730090402,0.004842638132510981,0.0,0.06805295143345966,-0.004674214175438385,0.292561471958133,0.06009927412594138,-0.004991832846732857,-6.814227880268927e-06,0.00020268469564941946,0.00020679288496216442,0.0009122634935736274,0.4000722816119707
2855,Normal,Normal,1.0,0.003848969837445667,-0.00137563595388373,0.06457534548707522,5.984273082152664e-06,0.0,0.27047645832741435,0.018253934819482343,0.0,0.01638925548657919,0.24967718113950377,0.16698970612231256,0.02401078689525843,0.08151381469900643,3.4721565604545356e-06,0.001382597747882108,0.0012889326155472395,-0.0672056674203406,0.17016486376707576
2856,Normal,Normal,1.0,0.003848969837445667,0.0061422334449177975,0.12805284163833391,0.005886735295735258,0.0,0.001437748683565475,0.056702736884527656,0.0,-0.08226000153150466,0.0019378961524104989,0.2449024593114977,0.015291163959515049,0.29335454371811315,7.849281563028383e-06,0.0008952714019432612,0.01822005567298588,0.18200015108385775,0.12357934516509363
2857,Normal,Normal,1.0,0.003848969837445667,-0.0014107201320633807,0.06457534548707522,5.984273082152664e-06,0.0,0.00375805147059573,0.22899352701110492,0.0,0.01706466772825688,0.27496886176889557,0.17256073082011109,0.03170003512395982,0.08145797154845157,3.5743753317042234e-07,0.001382597747882108,0.001320992397124918,-0.06593253287577822,0.18570516035632445
2858,Normal,Normal,1.0,0.003848969837445667,0.17680975459289955,0.0010597143655577948,2.888544940404357e-06,0.0,0.0010011755730090402,0.004842638132510981,0.0,0.06805295143345966,-0.004674214175438385,0.292561471958133,0.06009927412594138,-0.004991832846732857,-6.814227880268927e-06,0.00020268469564941946,0.00020679288496216442,0.0009122634935736274,0.4000722816119707
2859,Normal,Normal,1.0,0.003848969837445667,0.04965712718226867,0.12725976267769903,0.005886735295735258,0.0,0.001437748683565475,0.053413420752430586,0.0,-0.0625552171442358,-0.0007181863276598303,0.2603887999740906,0.024811440222739855,0.14565708602453037,0.002367357836610243,0.0009054299978213473,0.013649096191396608,0.18177673790942303,0.1922136908861405
2860,Normal,Normal,1.0,0.003848969837445667,0.17680975459289955,0.0010597143655577948,2.888544940404357e-06,0.0,0.0010011755730090402,0.004842638132510981,0.0,0.06805295143345966,-0.004674214175438385,0.292561471958133,0.06009927412594138,-0.004991832846732857,-6.814227880268927e-06,0.00020268469564941946,0.00020679288496216442,0.0009122634935736274,0.4000722816119707
2861,Normal,Normal,1.0,0.003848969837445667,0.014156184945112291,0.128077822450721,0.005886735295735258,0.0,0.001437748683565475,0.057384845511274894,0.0,-0.041148855712354264,-0.003594858018850438,0.27640691223059916,0.04473437021421365,0.1027209651738429,0.0041324489247637555,0.001144241537238324,0.014962437783924738,0.17880162993782558,0.2110484012049434
2862,Normal,Normal,1.0,0.003848969837445667,-0.001429414965187201,0.06460776236438136,5.984273082152664e-06,0.0,0.00375805147059573,0.22898895742111006,0.0,0.016888514006917585,0.27499889520171694,0.17254981406727263,0.03171881078264397,0.08143028087977412,7.66474474347e-05,0.0013908820382550532,0.0013121882712005591,-0.06594000829458659,0.18579366519794488
2863,Normal,Normal,1.0,0.003848969837445667,0.17680975459289955,0.0010597143655577948,2.888544940404357e-06,0.0,0.0010011755730090402,0.004842638132510981,0.0,0.06805295143345966,-0.004674214175438385,0.292561471958133,0.06009927412594138,-0.004991832846732857,-6.814227880268927e-06,0.00020268469564941946,0.00020679288496216442,0.0009122634935736274,0.4000722816119707
2864,Normal,Normal,1.0,0.003848969837445667,-0.00012995184231502643,0.0638701101946458,5.984273082152664e-06,0.0,0.00375805147059573,0.22848689186065194,0.0,-0.016749639395730754,0.2730731005853977,0.22000594923276404,-0.0005542871784879935,0.08152786737243964,2.110812682530257e-08,0.000856581597086592,0.001291655906112684,-0.06591095845109213,0.20661965342927874
2865,Normal,Normal,1.0,0.003848969837445667,0.05787064040152938,0.06450749905787379,0.005886735295735258,0.0,0.001437748683565475,0.05763280199999062,0.0,-0.05754565525434826,-0.003913633475122513,0.2635114487855792,0.03390687422719143,0.08314159060800355,0.0025276221794086006,0.0011442415372383266,0.013991273969205414,0.11543596650762268,0.35661587563908254
2866,Normal,Normal,1.0,0.003848969837445667,-0.001441714393898514,0.06435340141736029,5.984273082152664e-06,0.0,0.00375805147059573,0.22899352701110492,0.0,0.016955479873364678,0.27496886176889557,0.17253671839706658,0.031754908597842656,0.08158747283002073,-2.4742363658706957e-06,0.0013816280712100723,0.0013253375424913609,-0.06585984442143596,0.18583369196122154
2867,Normal,Normal,1.0,0.003848969837445667,0.17680975459289955,0.0010597143655577948,2.888544940404357e-06,0.0,0.0010011755730090402,0.004842638132510981,0.0,0.06805295143345966,-0.004674214175438385,0.292561471958133,0.06009927412594138,-0.004991832846732857,-6.814227880268927e-06,0.00020268469564941946,0.00020679288496216442,0.0009122634935736274,0.4000722816119707
2868,Normal,Normal,1.0,0.003848969837445667,0.0006971236612260635,0.12786465810068537,0.001233307834726657,0.0,0.0020524076378135732,0.06323638116473623,0.0,-0.022355083585032867,-0.0005021172037249085,0.2672234168022318,0.0209818294993212,0.14874089940750926,-8.95793467915352e-06,0.0007999922335896418,0.0015759204825456317,0.27611870098953634,0.10849255107207036
2869,Normal,Normal,1.0,0.003848969837445667,0.05955457781883794,0.06498408576558348,3.252602699238396e-05,0.0,0.0011299029229104836,0.056045393356605015,0.0,-0.02639922022389118,-0.0036606260627547182,0.220084447997192,-0.004343366968339204,0.225281018056974,-2.876677377222929e-05,0.0027277623794329372,0.012080293774228536,0.16617729082183477,0.22248571127072148
2870,Normal,Normal,1.0,0.003848969837445667,0.17680975459289955,0.0010597143655577948,2.888544940404357e-06,0.0,0.0010011755730090402,0.004842638132510981,0.0,0.06805295143345966,-0.004674214175438385,0.292561471958133,0.06009927412594138,-0.004991832846732857,-6.814227880268927e-06,0.00020268469564941946,0.00020679288496216442,0.0009122634935736274,0.4000722816119707
2871,Normal,Normal,1.0,0.003848969837445667,0.17680975459289955,0.0010597143655577948,2.888544940404357e-06,0.0,0.0010011755730090402,0.004842638132510981,0.0,0.06805295143345966,-0.004674214175438385,0.292561471958133,0.06009927412594138,-0.004991832846732857,-6.814227880268927e-06,0.00020268469564941946,0.00020679288496216442,0.0009122634935736274,0.4000722816119707
2872,Normal,Normal,1.0,0.003848969837445667,-0.0010085723282942207,0.06430445196197394,0.00034546475952551466,0.0,0.00375805147059573,0.2290745165406157,0.0,-0.015925398402790506,0.27493385606656684,0.21928976110742968,-0.0024652374639639613,0.08185000198371423,2.110812682530765e-08,0.0008571722617575467,0.001337824275823735,-0.06679871578392652,0.20659783260540143
2873,Normal,Normal,1.0,0.003848969837445667,0.17680975459289955,0.0010597143655577948,2.888544940404357e-06,0.0,0.0010011755730090402,0.004842638132510981,0.0,0.06805295143345966,-0.004674214175438385,0.292561471958133,0.06009927412594138,-0.004991832846732857,-6.814227880268927e-06,0.00020268469564941946,0.00020679288496216442,0.0009122634935736274,0.4000722816119707
2874,Normal,Normal,1.0,0.003848969837445667,-0.0014248702220737276,0.06391507482011838,5.984273082152664e-06,0.0,0.00375805147059573,0.22978315803081623,0.0,0.02351562095498006,0.27496886176889557,0.17492710988984383,0.012576381913960715,0.08481927685629849,3.5743753317042234e-07,0.0013816280712100723,0.0015363323682917253,-0.06401761588590205,0.19040567841490563
2875,Normal,Normal,1.0,0.003848969837445667,0.17680975459289955,0.0010597143655577948,2.888544940404357e-06,0.0,0.0010011755730090402,0.004842638132510981,0.0,0.06805295143345966,-0.004674214175438385,0.292561471958133,0.06009927412594138,-0.004991832846732857,-6.814227880268927e-06,0.00020268469564941946,0.00020679288496216442,0.0009122634935736274,0.4000722816119707
