index,true,pred_label,pred_prob,shap_end,shap_endOffset,shap_rBytesSum,shap_start,shap_sBytesSum,shap_startOffset,shap_sPayloadSum,shap_rPayloadSum,shap_rPackets,shap_sPackets
156,0,0,0.9596876769001131,0.0,0.0,0.03330702485217358,-0.03330702485217359,0.023016669337190248,-0.023016669337190206,0.0,0.0,0.02456100375776693,-0.024561003757766885
157,0,0,0.9730767470594704,0.0,0.0,0.05070163847478715,-0.05070163847478715,0.019650270716291274,-0.019650270716291256,0.0,0.0,0.02109898336313443,-0.021098983363134483
158,0,0,0.8786744761876294,0.0,0.0,0.008761514391550115,-0.00876151439155012,0.01739525690428264,-0.01739525690428264,0.0,0.0,0.018976332348052936,-0.018976332348053005
159,1,0,0.7417154045812222,0.0,0.0,-0.032418029023357615,0.0324180290233576,0.007961897279609574,-0.007961897279609664,0.0,0.0,0.008605853800651906,-0.008605853800651871
160,0,0,0.9712958158725729,0.0,0.0,0.052346737376821585,-0.052346737376821856,0.019328045263247155,-0.019328045263247273,0.0,0.0,0.019616159276951584,-0.019616159276951557
161,0,0,0.9698455054833389,0.0,0.0,0.05892685789437139,-0.05892685789437141,0.016323109119012618,-0.016323109119012552,0.0,0.0,0.01787488518906778,-0.017874885189067775
162,1,0,0.8340809518546209,0.0,0.0,-0.0001175725877771705,0.00011757258777712887,0.012833450277894353,-0.012833450277894386,0.0,0.0,0.014379058684588166,-0.014379058684588214
163,0,0,0.9699269121261596,0.0,0.0,0.05914936774615946,-0.059149367746159455,0.01632297442119733,-0.01632297442119723,0.0,0.0,0.017783115956559414,-0.01778311595655935
164,0,0,0.9470610460059603,0.0,0.0,0.026993120337085286,-0.026993120337085227,0.022949162360691347,-0.022949162360691288,0.0,0.0,0.024495686786906886,-0.024495686786906983
165,0,0,0.7310628413061349,0.0,0.0,-0.028139052468826035,0.028139052468826063,0.005260861143421912,-0.005260861143421922,0.0,0.0,0.005076917482007056,-0.00507691748200703
166,0,0,0.9614376864690934,0.0,0.0,0.03438432726684038,-0.03438432726684023,0.022961956501649294,-0.022961956501649217,0.0,0.0,0.02450416633580928,-0.024504166335809346
167,0,0,0.7430929666819015,0.0,0.0,-0.04145757530187435,0.04145757530187435,0.010397790245979522,-0.01039779024597944,0.0,0.0,0.011729682159784148,-0.011729682159784231
168,1,0,0.7274281921516608,0.0,0.0,-0.04033897230212703,0.04033897230212699,0.007314370447424327,-0.0073143704474243785,0.0,0.0,0.009002833673497553,-0.009002833673497579
169,0,0,0.762679884398255,0.0,0.0,-0.046796479650161614,0.046796479650161565,0.015579344145784572,-0.015579344145784622,0.0,0.0,0.015219148243880855,-0.015219148243880862
170,1,1,0.9900549637590431,0.0,0.0,-0.023730647600268013,0.02373064760026795,-0.14744497249227095,0.14744497249227145,0.0,0.0,-0.10659833537044383,0.10659833537044389
171,0,0,0.7266708400162465,0.0,0.0,-0.0333589073999228,0.03335890739992278,0.005319586214519096,-0.005319586214519075,0.0,0.0,0.006828804146472835,-0.006828804146472881
172,0,0,0.9303173553664911,0.0,0.0,0.022372760572686917,-0.02237276057268679,0.022332293196414953,-0.022332293196415078,0.0,0.0,0.022373738891066038,-0.022373738891066117
173,1,1,0.9313922996947954,0.0,0.0,-0.08897986403240703,0.08897986403240717,-0.08506276121244834,0.08506276121244834,0.0,0.0,-0.08815032543718729,0.08815032543718716
174,0,0,0.7494484288541216,0.0,0.0,-0.02108686126558404,0.021086861265584005,0.005242040862057082,-0.005242040862057024,0.0,0.0,0.006940108434639114,-0.0069401084346392096
175,0,0,0.7211955682253557,0.0,0.0,-0.035528732209377155,0.03552873220937708,0.005837134932855606,-0.005837134932855675,0.0,0.0,0.005597824830694661,-0.005597824830694674
176,0,0,0.76573352307445,0.0,0.0,-0.04504045193922115,0.045040451939221196,0.014845510100837792,-0.014845510100837817,0.0,0.0,0.0163725688340562,-0.01637256883405629
177,0,0,0.7341611964338519,0.0,0.0,-0.03690851026082282,0.036908510260822806,0.007622403243356768,-0.007622403243356771,0.0,0.0,0.009040174655864049,-0.009040174655864068
178,0,0,0.9713848565214223,0.0,0.0,0.057551527069943306,-0.05755152706994325,0.017103993806942035,-0.01710399380694198,0.0,0.0,0.018544554599721926,-0.018544554599722027
179,0,0,0.8895318657557791,0.0,0.0,0.010246970685619358,-0.010246970685619413,0.018950985367809994,-0.018950985367810053,0.0,0.0,0.02021445096738084,-0.020214450967380886
180,0,0,0.8204559016410029,0.0,0.0,-0.0029883408411451595,0.0029883408411451665,0.011243866126252755,-0.011243866126252753,0.0,0.0,0.0131357207296467,-0.013135720729646777
181,0,0,0.7677113723177917,0.0,0.0,-0.04686884658287806,0.046868846582878,0.0163247214022797,-0.016324721402279755,0.0,0.0,0.016101563235323888,-0.016101563235323878
182,1,1,0.9987727631066294,0.0,0.0,-0.010175645536823251,0.01017564553682308,-0.16854542886125506,0.16854542886125498,0.0,0.0,-0.19772432370541163,0.19772432370541163
183,0,0,0.8910406903057777,0.0,0.0,0.01214331668430116,-0.012143316684301098,0.019095459473366425,-0.01909545947336654,0.0,0.0,0.019097743309815795,-0.0190977433098158
184,0,0,0.9578435814492273,0.0,0.0,0.031540467730022975,-0.03154046773002293,0.023325704292735568,-0.023325704292735516,0.0,0.0,0.024837818359924303,-0.024837818359924185
185,0,0,0.8744173643827722,0.0,0.0,0.007382581656388365,-0.007382581656388417,0.017197087623213515,-0.01719708762321355,0.0,0.0,0.01868307379814373,-0.018683073798143806
186,1,0,0.7465309645158862,0.0,0.0,-0.029041204421215827,0.029041204421215886,0.007659082545963515,-0.0076590825459635905,0.0,0.0,0.008607138574597889,-0.008607138574597935
187,1,0,0.721886045076104,0.0,0.0,-0.049094518413190645,0.04909451841319068,0.01564861767271226,-0.015648617672712306,0.0,0.0,-0.002170032740966707,0.0021700327409666653
188,0,0,0.7515908665704132,0.0,0.0,-0.04607469716324543,0.04607469716324537,0.013628530458319623,-0.013628530458319724,0.0,0.0,0.013420758586091975,-0.013420758586091942
189,0,0,0.9710490701401936,0.0,0.0,0.047611495052870975,-0.04761149505287101,0.020879179958813474,-0.020879179958813516,0.0,0.0,0.02109624251839907,-0.021096242518399113
190,1,0,0.7337929537846118,0.0,0.0,-0.040003392937099175,0.04000339293709915,0.008318746850627747,-0.00831874685062774,0.0,0.0,0.009834711367169333,-0.00983471136716934
191,1,0,0.8075855630175882,0.0,0.0,-0.009647003720683764,0.009647003720683799,0.011807407173574733,-0.011807407173574747,0.0,0.0,0.01280217409234652,-0.012802174092346555
192,0,0,0.9700125069994797,0.0,0.0,0.05755737062382039,-0.05755737062382036,0.017340775722839555,-0.017340775722839607,0.0,0.0,0.017723241585475443,-0.017723241585475422
193,0,0,0.9467324171365528,0.0,0.0,0.028781793578238086,-0.02878179357823815,0.02211898605583587,-0.022118986055835958,0.0,0.0,0.023939082330274284,-0.023939082330274294
194,1,0,0.7371939647311656,0.0,0.0,-0.024545427758589623,0.02454542775858961,0.00411517111259482,-0.004115171112594854,0.0,0.0,0.006156968621730678,-0.00615696862173077
195,0,0,0.7734519333653233,0.0,0.0,-0.04686537753274382,0.0468653775327437,0.01718951537018866,-0.017189515370188677,0.0,0.0,0.01696253852164962,-0.016962538521649674
196,0,0,0.907726957621161,0.0,0.0,0.016167587451650093,-0.016167587451650065,0.020541186054063795,-0.02054118605406385,0.0,0.0,0.020665400095201764,-0.0206654000952017
197,0,0,0.9700729431484398,0.0,0.0,0.05742822678076471,-0.05742822678076472,0.016929967045611494,-0.01692996704561147,0.0,0.0,0.018382814490143444,-0.018382814490143465
198,0,0,0.9457430608116635,0.0,0.0,0.02789855017251545,-0.027898550172515434,0.022301423299352155,-0.022301423299352054,0.0,0.0,0.024034474468729316,-0.024034474468729423
199,0,0,0.9611402180026185,0.0,0.0,0.03495022930611209,-0.0349502293061121,0.023393604569214133,-0.023393604569214178,0.0,0.0,0.023495027683426824,-0.023495027683426827
