end,endOffset,rBytesSum,start,sBytesSum,startOffset,sPayloadSum,rPayloadSum,rPackets,sPackets,NST_B_Label
1663323566.155068,3886.644731,168,1663323565.806936,130,3886.296599,26,12,3,2,1
1663320370.521498,691.011161,1160,1663320370.029364,650,690.519027,130,120,20,10,0
1663323972.436973,4292.926636,2320,1663323971.945961,1300,4292.435624,260,240,40,20,1
1663324313.155744,4633.645407,0,1663324313.155744,42,4633.645407,0,0,0,1,1
1663322346.0166,2666.506263,348,1663322345.517316,195,2666.006979,39,36,6,3,0
1663325939.516899,6260.006562,1096,1663325939.016915,650,6259.506578,130,108,19,10,0
1663323213.012606,3533.502269,1364,1663323212.514727,910,3533.00439,182,168,23,14,0
1663325453.525794,5774.015457,1108,1663325453.0277,650,5773.517363,130,120,19,10,0
1663324360.206934,4680.696597,933,1663324359.801943,1239,4680.291606,147,153,15,21,0
1663325764.523867,6085.01353,928,1663325764.51411,520,6085.003773,104,96,16,8,0
1663324529.506872,4849.996535,1740,1663324529.007073,975,4849.496736,195,180,30,15,0
1663324347.17604,4667.665703,0,1663324347.17604,42,4667.665703,0,0,0,1,1
1663326506.523054,6827.012717,580,1663326506.516577,325,6827.00624,65,60,10,5,0
1663326686.068817,7006.55848,476,1663326686.024626,325,7006.514289,65,60,8,5,0
1663326886.018042,7206.507705,1740,1663326885.519875,975,7206.009538,195,180,30,15,0
1663327009.987607,7330.47727,261488,1663327009.487698,147485,7329.977361,29497,27228,4505,2269,1
1663320314.524564,635.014227,1160,1663320314.029676,650,634.519339,130,120,20,10,0
1663322167.610478,2488.100141,933,1663322167.201371,1239,2487.691034,147,153,15,21,0
1663324724.029759,5044.519422,1276,1663324723.548794,715,5044.038457,143,132,22,11,1
1663325540.803877,5861.29354,296,1663325540.405057,286,5860.89472,26,36,5,5,0
1663320724.011501,1044.501164,1108,1663320723.511624,585,1044.001287,117,120,19,9,0
1663327608.520328,7929.009991,1260,1663327608.020535,845,7928.510198,169,168,21,13,0
1663320367.6051,688.094763,933,1663320367.20091,1239,687.690573,147,153,15,21,0
1663323980.206414,4300.696077,933,1663323979.800632,1239,4300.290295,147,153,15,21,0
1663325116.521959,5437.011622,1676,1663325116.022506,975,5436.512169,195,168,29,15,0
1663326784.624623,7105.114286,75236,1663326784.12605,40300,7104.615713,8060,7428,1304,620,1
1663324846.014636,5166.504299,980,1663324845.519999,585,5166.009662,117,96,17,9,0
1663325151.523473,5472.013136,400,1663325151.030162,195,5471.519825,39,36,7,3,1
1663322250.522166,2571.011829,760,1663322250.027467,455,2570.51713,91,84,13,7,0
1663323717.566094,4038.055757,121,1663323717.565753,64,4038.055416,12,17,2,1,0
1663323269.57313,3590.062793,424,1663323269.524635,325,3590.014298,65,60,7,5,0
1663321502.248848,1822.738511,933,1663321501.801324,1187,1822.290987,147,153,15,20,0
1663322904.408954,3224.898617,933,1663322904.003054,1239,3224.492717,147,153,15,21,0
1663327410.202949,7730.692612,933,1663327409.80148,1239,7730.291143,147,153,15,21,0
1663325984.807223,6305.296886,933,1663325984.400743,1239,6304.890406,147,153,15,21,0
1663321065.013641,1385.503304,464,1663321064.513712,325,1385.003375,65,48,8,5,0
1663321597.526328,1918.015991,580,1663321597.519928,325,1918.009591,65,60,10,5,0
1663321520.813837,1841.3035,933,1663321520.40209,1187,1840.891753,147,153,15,20,0
1663325622.526745,5943.016408,928,1663325622.026977,520,5942.51664,104,96,16,8,0
1663324363.017393,4683.507056,876,1663324362.517561,455,4683.007224,91,96,15,7,0
1663323784.787922,4105.277585,1160,1663323784.293952,650,4104.783615,130,120,20,10,1
1663322904.008235,3224.497898,580,1663322904.007214,325,3224.496877,65,60,10,5,0
1663320571.007885,891.497548,1740,1663320570.518641,975,891.008304,195,180,30,15,0
1663327627.024715,7947.514378,1160,1663327626.527718,650,7947.017381,130,120,20,10,0
1663323310.015339,3630.505002,580,1663323310.014416,325,3630.504079,65,60,10,5,0
1663320674.206417,994.69608,933,1663320673.800694,1187,994.290357,147,153,15,20,0
1663320582.534017,903.02368,1044,1663320582.034119,585,902.523782,117,108,18,9,0
1663323461.019164,3781.508827,1108,1663323460.519228,585,3781.008891,117,120,19,9,0
1663324326.607509,4647.097172,933,1663324326.200965,1239,4646.690628,147,153,15,21,0
1663327248.014057,7568.50372,1108,1663327247.522759,715,7568.012422,143,120,19,11,0
1663320847.057444,1167.547107,933,1663320846.602778,1187,1167.092441,147,153,15,20,0
1663322288.806387,2609.29605,933,1663322288.402871,1187,2608.892534,147,153,15,20,0
1663320409.517782,730.007445,1108,1663320409.02249,650,729.512153,130,120,19,10,0
1663326307.426759,6627.916422,933,1663326307.00129,1187,6627.490953,147,153,15,20,0
1663320033.011239,353.500902,1044,1663320032.511958,585,353.001621,117,108,18,9,0
1663320677.512244,998.001907,1044,1663320677.012585,585,997.502248,117,108,18,9,0
1663325361.515173,5682.004836,1456,1663325361.015472,845,5681.505135,169,156,25,13,0
1663322379.061572,2699.551235,616,1663322379.010188,520,2699.499851,104,96,10,8,0
1663325904.184603,6224.674266,131596,1663325903.684609,146393,6224.174272,19773,17820,2188,2435,1
1663324348.521685,4669.011348,1160,1663324348.025741,650,4668.515404,130,120,20,10,0
1663326646.723848,6967.213511,121,1663326646.722453,64,6967.212116,12,17,2,1,0
1663323038.213436,3358.703099,933,1663323037.800146,1239,3358.289809,147,153,15,21,0
1663325349.807824,5670.297487,933,1663325349.401677,1187,5669.89134,147,153,15,20,0
1663327314.521417,7635.01108,400,1663327314.021518,195,7634.511181,39,36,7,3,0
1663325789.998145,6110.487808,0,1663325789.998145,42,6110.487808,0,0,0,1,1
1663327006.51584,7327.005503,1160,1663327006.020997,650,7326.51066,130,120,20,10,0
1663325997.004696,6317.494359,1856,1663325997.003274,1040,6317.492937,208,192,32,16,1
1663319710.006762,30.496425,933,1663319709.600981,1239,30.090644,147,153,15,21,0
1663323863.513161,4184.002824,928,1663323863.013234,520,4183.502897,104,96,16,8,0
1663325236.052914,5556.542577,0,1663325235.559333,84,5556.048996,0,0,0,2,1
1663324530.005608,4850.495271,933,1663324529.600962,1239,4850.090625,147,153,15,21,0
1663323561.162064,3881.651727,387,1663323560.713177,387,3881.20284,75,75,6,6,1
1663321811.210868,2131.700531,933,1663321810.801605,1239,2131.291268,147,153,15,21,0
1663324780.190783,5100.680446,166320,1663324779.690907,151200,5100.18057,0,0,3780,3780,1
1663325300.003831,5620.493494,933,1663325299.60063,1239,5620.090293,147,153,15,21,0
1663325055.505652,5375.995315,952,1663325055.031577,650,5375.52124,130,120,16,10,0
1663320472.520693,793.010356,400,1663320472.517014,260,793.006677,52,36,7,4,0
1663321879.526662,2200.016325,580,1663321879.525855,325,2200.015518,65,60,10,5,0
1663324303.027314,4623.516977,580,1663324303.022478,325,4623.512141,65,60,10,5,0
1663327171.217133,7491.706796,933,1663327170.801045,1239,7491.290708,147,153,15,21,0
1663327398.805918,7719.295581,933,1663327398.402106,1239,7718.891769,147,153,15,21,0
1663322767.609147,3088.09881,933,1663322767.201256,1239,3087.690919,147,153,15,21,0
1663325134.513931,5455.003594,1004,1663325134.023781,650,5454.513444,130,120,17,10,0
1663320875.808886,1196.298549,933,1663320875.400922,1239,1195.890585,147,153,15,21,0
1663326709.522014,7030.011677,580,1663326709.518154,325,7030.007817,65,60,10,5,0
1663325470.214665,5790.704328,933,1663325469.800595,1239,5790.290258,147,153,15,21,0
1663324101.505262,4421.994925,1160,1663324101.021942,650,4421.511605,130,120,20,10,0
1663320745.653228,1066.142891,933,1663320745.202527,1187,1065.69219,147,153,15,20,0
1663324031.802583,4352.292246,933,1663324031.401803,1187,4351.891466,147,153,15,20,0
1663320372.516638,693.006301,796,1663320372.01716,585,692.506823,117,120,13,9,0
1663326509.509833,6829.999496,1224,1663326509.017107,780,6829.50677,156,132,21,12,0
1663320986.521207,1307.01087,580,1663320986.517091,325,1307.006754,65,60,10,5,0
1663326363.708497,6684.19816,876,1663326363.505725,884,6683.995388,104,96,15,15,0
1663326280.838692,6601.328355,298320,1663326280.338696,271160,6600.828359,0,0,6780,6779,1
1663323331.019702,3651.509365,1044,1663323330.520214,585,3651.009877,117,108,18,9,0
1663325926.005174,6246.494837,933,1663325925.601483,1239,6246.091146,147,153,15,21,0
1663325207.014887,5527.50455,412,1663325206.518263,195,5527.007926,39,48,7,3,0
1663326857.582796,7178.072459,258,1663326857.234424,258,7177.724087,50,50,4,4,1
1663325105.510983,5426.000646,1856,1663325105.014563,1040,5425.504226,208,192,32,16,0
1663320533.21789,853.707553,933,1663320532.801552,1239,853.291215,147,153,15,21,0
1663327574.648728,7895.138391,451,1663327574.161461,452,7894.651124,88,87,7,7,1
1663326292.014569,6612.504232,1312,1663326291.514609,845,6612.004272,169,168,22,13,0
1663326889.405746,7209.895409,933,1663326889.001436,1239,7209.491099,147,153,15,21,0
1663324736.527395,5057.017058,1056,1663324736.029721,650,5056.519384,130,120,18,10,0
1663321316.814676,1637.304339,933,1663321316.400427,1239,1636.89009,147,153,15,21,0
1663324727.530249,5048.019912,52,1663324727.530209,65,5048.019872,13,0,1,1,0
1663323047.802127,3368.29179,933,1663323047.401005,1239,3367.890668,147,153,15,21,0
1663323582.60185,3903.091513,933,1663323582.201274,1239,3902.690937,147,153,15,21,0
1663325091.731576,5412.221239,227436,1663325091.231677,206760,5411.72134,0,0,5169,5169,1
1663325502.450636,5822.940299,148980,1663325501.951574,88660,5822.441237,17732,16380,2550,1364,1
1663327118.213125,7438.702788,933,1663327117.801867,1187,7438.29153,147,153,15,20,0
1663326932.305325,7252.794988,322,1663326931.854177,323,7252.34384,63,62,5,5,1
1663322642.206425,2962.696088,933,1663322641.80056,1187,2962.290223,147,153,15,20,0
1663325314.413309,5634.902972,933,1663325314.000606,1239,5634.490269,147,153,15,21,0
1663322220.529431,2541.019094,580,1663322220.524224,325,2541.013887,65,60,10,5,0
1663320411.521334,732.010997,116,1663320411.51845,65,732.008113,13,12,2,1,0
1663326556.504572,6876.994235,1856,1663326556.0089,1040,6876.498563,208,192,32,16,0
1663324831.506234,5151.995897,580,1663324831.505402,325,5151.995065,65,60,10,5,0
1663327038.995334,7359.484997,124500,1663327038.495498,70187,7358.985161,14027,12960,2145,1080,1
1663322450.511929,2771.001592,1456,1663322450.012066,845,2770.501729,169,156,25,13,0
1663320220.007358,540.497021,1856,1663320219.513595,1040,540.003258,208,192,32,16,0
1663322472.508539,2792.998202,1004,1663322472.036456,650,2792.526119,130,120,17,10,0
1663324412.473188,4732.962851,1520,1663324411.997631,910,4732.487294,182,168,26,14,1
1663321590.527179,1911.016842,284,1663321590.524128,130,1911.013791,26,24,5,2,0
1663321597.517518,1918.007181,1572,1663321597.017659,845,1917.507322,169,168,27,13,0
1663323829.537698,4150.027361,172964,1663323829.037701,157200,4149.527364,0,0,3931,3930,1
1663324186.507291,4506.996954,1572,1663324186.007423,845,4506.497086,169,168,27,13,0
1663323048.569379,3369.059042,580,1663323048.521494,325,3369.011157,65,60,10,5,0
1663322504.50991,2824.999573,1648,1663322504.016133,1040,2824.505796,208,192,28,16,0
1663324720.527654,5041.017317,1004,1663324720.028912,650,5040.518575,130,120,17,10,0
1663324589.520419,4910.010082,580,1663324589.517588,325,4910.007251,65,60,10,5,0
1663320512.527743,833.017406,928,1663320512.513203,520,833.002866,104,96,16,8,0
1663326603.670275,6924.159938,121,1663326603.669306,64,6924.158969,12,17,2,1,0
1663321527.007248,1847.496911,980,1663321526.528171,585,1847.017834,117,96,17,9,0
1663323759.608271,4080.097934,933,1663323759.201299,1239,4079.690962,147,153,15,21,0
1663320744.022255,1064.511918,928,1663320743.523192,520,1064.012855,104,96,16,8,0
1663320602.046965,922.536628,580,1663320602.034453,325,922.524116,65,60,10,5,0
1663327897.515139,8218.004802,1596,1663327897.026958,1040,8217.516621,208,192,27,16,0
1663325845.009037,6165.4987,1700,1663325844.509206,975,6164.998869,195,192,29,15,0
1663320400.009055,720.498718,933,1663320399.601542,1239,720.091205,147,153,15,21,0
1663327185.097292,7505.586955,71876,1663327184.598602,96707,7505.088265,12311,11352,1166,1623,1
1663325077.413517,5397.90318,933,1663325077.004312,1239,5397.493975,147,153,15,21,0
1663327457.017911,7777.507574,933,1663327456.600908,1239,7777.090571,147,153,15,21,0
1663326718.504224,7038.993887,928,1663326718.503142,520,7038.992805,104,96,16,8,0
1663324591.414346,4911.904009,933,1663324591.000794,1239,4911.490457,147,153,15,21,0
1663326543.508848,6863.998511,1480,1663326543.01249,975,6863.502153,195,180,25,15,0
1663325916.170994,6236.660657,125180,1663325915.67101,70720,6236.160673,14144,13068,2156,1088,1
1663320044.205781,364.695444,933,1663320043.801747,1239,364.29141,147,153,15,21,0
1663324338.520085,4659.009748,696,1663324338.51466,390,4659.004323,78,72,12,6,0
1663326307.035137,6627.5248,632,1663326306.566103,325,6627.055766,65,60,11,5,0
1663328037.512255,8358.001918,580,1663328037.509682,325,8357.999345,65,60,10,5,0
1663327397.259647,7717.74931,0,1663327397.259647,42,7717.74931,0,0,0,1,1
1663324486.804826,4807.294489,933,1663324486.400524,1239,4806.890187,147,153,15,21,0
1663320606.523872,927.013535,1056,1663320606.027922,650,926.517585,130,120,18,10,0
1663320687.522295,1008.011958,1160,1663320687.04119,650,1007.530853,130,120,20,10,0
1663326510.519251,6831.008914,580,1663326510.516493,325,6831.006156,65,60,10,5,0
1663321713.561808,2034.051471,400,1663321713.515236,260,2034.004899,52,36,7,4,0
1663325656.197661,5976.687324,42,1663325656.197611,42,5976.687274,0,0,1,1,1
1663325482.206274,5802.695937,933,1663325481.800911,1239,5802.290574,147,153,15,21,0
1663323767.409203,4087.898866,933,1663323767.002199,1187,4087.491862,147,153,15,20,0
1663327913.560933,8234.050596,604,1663327913.512218,455,8234.001881,91,84,10,7,0
1663322842.023624,3162.513287,933,1663322841.601697,1239,3162.09136,147,153,15,21,0
1663324711.017666,5031.507329,1108,1663324710.520048,715,5031.009711,143,120,19,11,0
1663326496.411868,6816.901531,933,1663326496.001,1239,6816.490663,147,153,15,21,0
1663327410.013265,7730.502928,580,1663327410.012352,325,7730.502015,65,60,10,5,0
1663325025.521376,5346.011039,1364,1663325025.021682,845,5345.511345,169,168,23,13,0
1663326679.026155,6999.515818,632,1663326678.561612,325,6999.051275,65,60,11,5,0
1663326700.862218,7021.351881,1624,1663326700.435615,910,7020.925278,182,168,28,14,1
1663323273.51732,3594.006983,1392,1663323273.017603,780,3593.507266,156,144,24,12,0
1663327588.53239,7909.022053,580,1663327588.530157,325,7909.01982,65,60,10,5,0
1663325462.015466,5782.505129,168,1663325462.014874,130,5782.504537,26,12,3,2,0
1663320919.52077,1240.010433,1856,1663320919.03124,1040,1239.520903,208,192,32,16,0
1663323607.266523,3927.756186,42,1663323607.266523,0,3927.756186,0,0,1,0,1
1663326213.897811,6534.387474,196348,1663326213.397821,121940,6533.887484,24388,22512,3343,1876,1
1663319771.204298,91.693961,933,1663319770.801447,1239,91.29111,147,153,15,21,0
1663322185.523106,2506.012769,928,1663322185.023286,520,2505.512949,104,96,16,8,0
1663320664.507446,984.997109,516,1663320664.506448,325,984.996111,65,48,9,5,0
1663326353.569553,6674.059216,95192,1663326353.069628,165451,6673.559291,18811,17712,1490,2820,1
1663324233.016435,4553.506098,748,1663324232.541089,455,4553.030752,91,72,13,7,0
1663320198.519918,519.009581,1520,1663320198.021095,845,518.510758,169,168,26,13,0
1663323681.512652,4002.002315,928,1663323681.012993,585,4001.502656,117,96,16,9,0
1663326522.212831,6842.702494,933,1663326521.801444,1239,6842.291107,147,153,15,21,0
1663327283.445422,7603.935085,412,1663327282.945607,260,7603.43527,52,48,7,4,1
1663322251.523552,2572.013215,580,1663322251.522713,325,2572.012376,65,60,10,5,0
1663323446.920564,3767.410227,452,1663323446.428795,451,3766.918458,87,88,7,7,1
1663322315.852764,2636.342427,933,1663322315.401445,1239,2635.891108,147,153,15,21,0
1663327930.561015,8251.050678,928,1663327930.508807,520,8250.99847,104,96,16,8,0
1663323003.515528,3324.005191,1160,1663323003.030302,650,3323.519965,130,120,20,10,0
1663326637.403328,6957.892991,933,1663326637.002788,1239,6957.492451,147,153,15,21,0
1663323849.525805,4170.015468,1160,1663323849.034944,650,4169.524607,130,120,20,10,0
1663322604.449576,2924.939239,933,1663322604.005848,1239,2924.495511,147,153,15,21,0
1663323809.014976,4129.504639,928,1663323808.515958,520,4129.005621,104,96,16,8,0
1663326218.648603,6539.138266,933,1663326218.20091,1187,6538.690573,147,153,15,20,0
1663325805.342971,6125.832634,256,1663325804.895045,260,6125.384708,52,48,4,4,1
1663319774.519516,95.009179,1160,1663319774.038942,650,94.528605,130,120,20,10,0
1663326781.129424,7101.619087,226308,1663326780.629686,129935,7101.119349,25987,23976,3891,1999,1
1663323761.453505,4081.943168,1276,1663323760.963818,715,4081.453481,143,132,22,11,1
1663320402.523783,723.013446,580,1663320402.519313,325,723.008976,65,60,10,5,0
1663323678.526823,3999.016486,348,1663323678.524891,195,3999.014554,39,36,6,3,0
1663325888.679214,6209.168877,218552,1663325888.179603,122850,6208.669266,24570,22668,3767,1890,1
1663320934.013136,1254.502799,933,1663320933.600417,1239,1254.09008,147,153,15,21,0
1663320569.808789,890.298452,933,1663320569.401094,1239,889.890757,147,153,15,21,0
1663319833.568662,154.058325,876,1663319833.514943,520,154.004606,104,96,15,8,0
1663326205.956826,6526.446489,152136,1663326205.456923,86385,6525.946586,17277,15948,2619,1329,1
1663325107.010865,5427.500528,1160,1663325106.519464,650,5427.009127,130,120,20,10,0
1663321010.203853,1330.693516,933,1663321009.801779,1239,1330.291442,147,153,15,21,0
1663324053.011234,4373.500897,1508,1663324052.519952,845,4373.009615,169,156,26,13,0
1663325985.079933,6305.569596,0,1663325984.962308,10710,6305.451971,0,0,0,255,1
1663326483.022093,6803.511756,528,1663326482.52353,325,6803.013193,65,60,9,5,0
1663319819.512344,140.002007,516,1663319819.509366,325,139.999029,65,48,9,5,0
1663322462.524377,2783.01404,580,1663322462.520935,325,2783.010598,65,60,10,5,0
1663327669.529002,7990.018665,928,1663327669.521293,520,7990.010956,104,96,16,8,0
1663326180.016515,6500.506178,1856,1663326179.520304,1040,6500.009967,208,192,32,16,0
1663327334.068753,7654.558416,933,1663327333.601826,1187,7654.091489,147,153,15,20,0
1663320408.017976,728.507639,696,1663320407.527279,390,728.016942,78,72,12,6,0
1663327203.457083,7523.946746,933,1663327203.001318,1187,7523.490981,147,153,15,20,0
1663325267.016592,5587.506255,933,1663325266.601282,1239,5587.090945,147,153,15,21,0
1663326757.626639,7078.116302,216480,1663326757.126777,126490,7077.61644,25298,23352,3714,1946,1
1663323901.608915,4222.098578,933,1663323901.201267,1239,4221.69093,147,153,15,21,0
1663322399.201751,2719.691414,933,1663322398.801236,1239,2719.290899,147,153,15,21,0
1663321058.506518,1378.996181,632,1663321058.50578,390,1378.995443,78,60,11,6,0
1663319753.802194,74.291857,933,1663319753.40093,1239,73.890593,147,153,15,21,0
1663325629.524221,5950.013884,1160,1663325629.031611,650,5949.521274,130,120,20,10,0
1663325534.299859,5854.789522,34436,1663325533.81242,37375,5854.302083,4979,3540,593,623,1
1663321978.611927,2299.10159,933,1663321978.201385,1239,2298.691048,147,153,15,21,0
1663323532.017862,3852.507525,464,1663323531.518514,325,3852.008177,65,48,8,5,0
1663323079.010481,3399.500144,933,1663323078.605737,1239,3399.0954,147,153,15,21,0
1663327231.525363,7552.015026,1160,1663327231.032415,650,7551.522078,130,120,20,10,0
1663324295.415063,4615.904726,933,1663324295.000615,1239,4615.490278,147,153,15,21,0
1663327822.609691,8143.099354,933,1663327822.201743,1239,8142.691406,147,153,15,21,0
1663324862.602064,5183.091727,933,1663324862.200804,1239,5182.690467,147,153,15,21,0
1663323500.509938,3820.999601,580,1663323500.509242,325,3820.998905,65,60,10,5,0
1663326473.526091,6794.015754,1160,1663326473.030377,650,6793.52004,130,120,20,10,0
1663323591.053304,3911.542967,933,1663323590.601227,1187,3911.09089,147,153,15,20,0
1663321226.209888,1546.699551,933,1663321225.800942,1239,1546.290605,147,153,15,21,0
1663326771.516236,7092.005899,928,1663326771.511529,520,7092.001192,104,96,16,8,0
1663326545.035337,6865.525,928,1663326545.017955,520,6865.507618,104,96,16,8,0
1663320217.020334,537.509997,933,1663320216.600557,1239,537.09022,147,153,15,21,0
1663325215.518728,5536.008391,980,1663325215.052721,520,5535.542384,104,96,17,8,0
1663324235.519418,4556.009081,928,1663324235.513838,520,4556.003501,104,96,16,8,0
1663326310.414976,6630.904639,933,1663326310.000887,1239,6630.49055,147,153,15,21,0
1663322028.528849,2349.018512,1160,1663322028.030045,650,2348.519708,130,120,20,10,0
1663326702.685803,7023.175466,1184,1663326702.206846,780,7022.696509,156,144,20,12,1
1663325342.017493,5662.507156,933,1663325341.600661,1239,5662.090324,147,153,15,21,0
1663321558.609066,1879.098729,933,1663321558.201282,1239,1878.690945,147,153,15,21,0
1663326039.525676,6360.015339,580,1663326039.522144,325,6360.011807,65,60,10,5,0
1663327863.516561,8184.006224,928,1663327863.509838,520,8183.999501,104,96,16,8,0
1663324108.27547,4428.765133,288816,1663324107.775485,262560,4428.265148,0,0,6564,6564,1
1663320816.509548,1136.999211,1856,1663320816.014939,1040,1136.504602,208,192,32,16,0
1663323823.871494,4144.361157,268268,1663323823.371544,243880,4143.861207,0,0,6097,6097,1
1663327007.107573,7327.597236,132296,1663327006.608535,77220,7327.098198,15444,14256,2270,1188,1
1663320886.518826,1207.008489,580,1663320886.516161,325,1207.005824,65,60,10,5,0
1663324983.572373,5304.062036,696,1663324983.080056,390,5303.569719,78,72,12,6,1
1663323296.206119,3616.695782,933,1663323295.800688,1239,3616.290351,147,153,15,21,0
1663321042.006669,1362.496332,928,1663321042.004826,520,1362.494489,104,96,16,8,0
1663326913.256365,7233.746028,252,1663326912.878945,42,7233.368608,0,0,6,1,1
1663325910.166371,6230.656034,124616,1663325909.666639,73645,6230.156302,14729,13596,2135,1133,1
1663324644.453505,4964.943168,252,1663324644.273753,0,4964.763416,0,0,6,0,1
1663319915.524055,236.013718,940,1663319915.024104,520,235.513767,104,108,16,8,0
1663320846.020549,1166.510212,1456,1663320845.520596,845,1166.010259,169,156,25,13,0
1663323534.806119,3855.295782,933,1663323534.40062,1239,3854.890283,147,153,15,21,0
1663322604.524426,2925.014089,1160,1663322604.027144,650,2924.516807,130,120,20,10,0
1663326003.512943,6324.002606,1856,1663326003.50605,1040,6323.995713,208,192,32,16,1
1663324433.067229,4753.556892,1224,1663324432.661785,715,4753.151448,143,132,21,11,1
1663323829.037489,4149.527152,305448,1663323828.537499,277680,4149.027162,0,0,6942,6942,1
1663326250.011441,6570.501104,1392,1663326249.518543,780,6570.008206,156,144,24,12,0
1663322999.507005,3319.996668,1160,1663322999.008973,650,3319.498636,130,120,20,10,0
1663326838.404229,7158.893892,933,1663326838.001355,1239,7158.491018,147,153,15,21,0
1663322995.508838,3315.998501,1108,1663322995.009631,650,3315.499294,130,120,19,10,0
1663325744.090312,6064.579975,387,1663325743.671626,387,6064.161289,75,75,6,6,1
1663322303.206752,2623.696415,933,1663322302.80105,1239,2623.290713,147,153,15,21,0
1663326917.044596,7237.534259,244,1663326916.794661,246,7237.284324,26,24,4,4,1
1663326810.513861,7131.003524,980,1663326810.056611,520,7130.546274,104,96,17,8,0
1663320562.520438,883.010101,1160,1663320562.032663,650,882.522326,130,120,20,10,0
1663326329.508894,6649.998557,1160,1663326329.010263,650,6649.499926,130,120,20,10,0
1663323607.227459,3927.717122,0,1663323607.227459,42,3927.717122,0,0,0,1,1
1663323542.854403,3863.344066,168,1663323542.527849,0,3863.017512,0,0,4,0,1
1663325935.015985,6255.505648,1544,1663325934.519485,1040,6255.009148,208,192,26,16,0
1663324689.211897,5009.70156,1866,1663324688.800826,2374,5009.290489,294,306,30,40,1
1663327507.01067,7827.500333,452,1663327506.530696,451,7827.020359,87,88,7,7,1
1663322921.01399,3241.503653,580,1663322921.012682,325,3241.502345,65,60,10,5,0
1663323347.333416,3667.823079,42,1663323347.333392,42,3667.823055,0,0,1,1,1
1663323009.506279,3329.995942,1108,1663323009.006298,650,3329.495961,130,120,19,10,0
1663320966.025641,1286.515304,632,1663320965.565831,325,1286.055494,65,60,11,5,0
1663321868.514771,2189.004434,1044,1663321868.014954,585,2188.504617,117,108,18,9,0
1663326505.013341,6825.503004,580,1663326505.011657,325,6825.50132,65,60,10,5,0
1663327264.853119,7585.342782,348,1663327264.381026,351,7584.870689,39,24,6,6,1
1663326657.205484,6977.695147,1866,1663326656.800995,2478,6977.290658,294,306,30,42,1
1663322780.808122,3101.297785,933,1663322780.401343,1239,3100.891006,147,153,15,21,0
1663327789.027098,8109.516761,933,1663327788.601438,1239,8109.091101,147,153,15,21,0
1663326330.264245,6650.753908,121936,1663326329.764556,83070,6650.254219,16614,15336,2050,1278,1
1663325789.504198,6109.993861,1160,1663325789.009911,650,6109.499574,130,120,20,10,0
1663323823.371624,4143.861287,289696,1663323822.871631,263360,4143.361294,0,0,6584,6584,1
1663324119.415698,4439.905361,933,1663324119.001165,1239,4439.490828,147,153,15,21,0
1663325202.395257,5522.88492,0,1663325202.255356,10710,5522.745019,0,0,0,255,1
1663321086.456861,1406.946524,933,1663321086.000484,1187,1406.490147,147,153,15,20,0
1663322987.80579,3308.295453,933,1663322987.400783,1187,3307.890446,147,153,15,20,0
1663326558.222759,6878.712422,193336,1663326557.722825,175760,6878.212488,0,0,4394,4394,1
1663323319.51342,3640.003083,1108,1663323319.022866,650,3639.512529,130,120,19,10,0
1663327775.002864,8095.492527,928,1663327775.002149,520,8095.491812,104,96,16,8,0
1663323665.015665,3985.505328,1160,1663323664.51592,650,3985.005583,130,120,20,10,0
1663324341.019552,4661.509215,656,1663324340.519748,455,4661.009411,91,84,11,7,0
1663323992.802386,4313.292049,933,1663323992.40137,1239,4312.891033,147,153,15,21,0
1663320737.524767,1058.01443,580,1663320737.519337,325,1058.009,65,60,10,5,0
1663322660.516764,2981.006427,1080,1663322660.016862,780,2980.506525,156,144,18,12,0
1663326678.52084,6999.010503,1004,1663326678.029913,650,6998.519576,130,120,17,10,0
1663324245.449289,4565.938952,933,1663324245.001062,1187,4565.490725,147,153,15,20,0
1663326504.02843,6824.518093,980,1663326503.561425,520,6824.051088,104,96,17,8,0
1663327917.527272,8238.016935,928,1663327917.517775,520,8238.007438,104,96,16,8,0
1663320594.526542,915.016205,1160,1663320594.033828,650,914.523491,130,120,20,10,0
1663328008.523567,8329.01323,772,1663328008.029845,520,8328.519508,104,96,13,8,0
1663322508.512995,2829.002658,1160,1663322508.029129,650,2828.518792,130,120,20,10,0
1663322479.523615,2800.013278,580,1663322479.521641,325,2800.011304,65,60,10,5,0
1663324848.028916,5168.518579,632,1663324847.573801,325,5168.063464,65,60,11,5,0
1663325199.205654,5519.695317,933,1663325198.802872,1187,5519.292535,147,153,15,20,0
1663327801.519318,8122.008981,696,1663327801.513287,390,8122.00295,78,72,12,6,0
1663326990.483,7310.972663,184708,1663326989.983829,116805,7310.473492,23361,21636,3136,1797,1
1663321729.53152,2050.021183,1160,1663321729.032983,650,2049.522646,130,120,20,10,0
1663320366.405335,686.894998,933,1663320366.010504,1239,686.500167,147,153,15,21,0
1663322055.506505,2375.996168,1648,1663322055.015263,1040,2375.504926,208,192,28,16,0
1663326429.252883,6749.742546,933,1663326428.801485,1187,6749.291148,147,153,15,20,0
1663326567.749408,6888.239071,228760,1663326567.249472,251592,6887.739135,0,0,5719,5718,1
1663323284.02344,3604.513103,580,1663323284.019619,325,3604.509282,65,60,10,5,0
1663326415.508199,6735.997862,580,1663326415.507417,325,6735.99708,65,60,10,5,0
1663321119.517887,1440.00755,1392,1663321119.017947,780,1439.50761,156,144,24,12,0
